ensembl_gene_id	go_id
23845	LOC726228	GO:0016020
23846	LOC726228	GO:0004930
23847	LOC726228	GO:0007601
23848	LOC726228	GO:0007186
23849	LOC726228	GO:0005118
23850	GeneID_406153	GO:0016021
23851	GeneID_406153	GO:0005230
23852	GeneID_406153	GO:0004888
23853	GeneID_406153	GO:0006811
23854	GeneID_406153	GO:0005216
23855	GeneID_406153	GO:0022848
23856	GeneID_406153	GO:0045211
23857	GeneID_406153	GO:0034220
23858	GeneID_406153	GO:0016020
23859	GeneID_406153	GO:0005886
23860	GeneID_406153	GO:0060078
23861	GeneID_406153	GO:0060079
23862	GeneID_406153	GO:0045202
23863	GeneID_406153	GO:0007154
23864	GeneID_406153	GO:0023052
23865	GeneID_406153	GO:0070161
23866	LOC552088	GO:0046872
23867	LOC409240	
23868	LOC409240	GO:0005634
23869	LOC409240	GO:0003677
23870	LOC409577	GO:0005524
23871	LOC409577	GO:0004672
23872	LOC409577	GO:0004674
23873	LOC409577	GO:0006468
23874	LOC409692	GO:0008237
23875	LOC409692	GO:0004222
23876	LOC409692	GO:0006508
23877	LOC551350	GO:0005515
23878	LOC100577472	GO:0003677
23879	LOC100577472	GO:0006355
23880	LOC100577472	GO:0000981
23881	LOC726948	
23882	LOC102656539	
23883	LOC552343	GO:0046872
23884	LOC552343	GO:0051539
23885	LOC552343	GO:0022900
23886	LOC552343	GO:0004174
23887	GeneID_107964239	
23888	LOC409593	GO:0005515
23889	LOC409593	GO:0046872
23890	LOC551730	GO:0051879
23891	LOC551730	GO:0005515
23892	LOC551787	
23893	LOC102654990	
23894	LOC107965778	
23895	LOC113218781	
23896	LOC100577071	
23897	GeneID_104796163	
23898	LOC411204	GO:0005515
23899	LOC724159	GO:0003677
23900	LOC724159	GO:0006355
23901	LOC724159	GO:0000786
23902	LOC724159	GO:0006334
23903	LOC724159	GO:0016573
23904	LOC724159	GO:0004402
23905	LOC102656336	
23906	LOC413293	GO:0007049
23907	LOC413293	GO:0005680
23908	LOC413293	GO:0051301
23909	LOC413293	GO:0031145
23910	LOC102654592	
23911	LOC102656373	
23912	LOC551637	GO:0005524
23913	LOC551637	GO:0003676
23914	LOC551637	GO:0003723
23915	LOC551637	GO:0003724
23916	LOC551637	GO:0006401
23917	LOC408327	
23918	LOC724795	GO:0003779
23919	LOC724795	GO:0005769
23920	LOC724795	GO:0034314
23921	LOC724795	GO:0071203
23922	LOC724795	GO:0043014
23923	LOC102653636	
23924	LOC408570	GO:0016021
23925	LOC412017	GO:0016021
23926	LOC413792	
23927	LOC102654055	
23928	LOC724516	GO:0005739
23929	GeneID_107965651	
23930	LOC100576912	GO:0006355
23931	LOC100576912	GO:0003700
23932	LOC409576	GO:0005524
23933	LOC409576	GO:0005737
23934	LOC409576	GO:0016021
23935	LOC409576	GO:0016887
23936	LOC409576	GO:0005874
23937	LOC409576	GO:0008017
23938	LOC409576	GO:0005813
23939	LOC409576	GO:0016853
23940	LOC409576	GO:0008568
23941	LOC409576	GO:0005819
23942	LOC409576	GO:0031117
23943	LOC409576	GO:0034214
23944	LOC726762	GO:0016021
23945	LOC726762	GO:0055085
23946	LOC726762	GO:0022857
23947	LOC726762	GO:0016020
23948	LOC552205	
23949	LOC552205	GO:0016021
23950	LOC552205	GO:0006633
23951	LOC552205	GO:0102756
23952	LOC552205	GO:0102336
23953	LOC552205	GO:0102337
23954	LOC552205	GO:0102338
23955	LOC552205	GO:0009922
23956	LOC100576916	
23957	LOC100578345	
23958	GeneID_107964379	
23959	LOC107964502	GO:0016021
23960	LOC107964502	GO:0016192
23961	LOC107964502	GO:0016020
23962	LOC107964610	
23963	LOC413054	GO:0020037
23964	LOC413054	GO:0004601
23965	LOC413054	GO:0006979
23966	GeneID_409040	GO:0016021
23967	GeneID_409040	GO:0005886
23968	GeneID_409040	GO:0005230
23969	GeneID_409040	GO:0004888
23970	GeneID_409040	GO:0006811
23971	GeneID_409040	GO:0005216
23972	GeneID_409040	GO:0034220
23973	GeneID_409040	GO:0016020
23974	GeneID_409040	GO:1902476
23975	GeneID_409040	GO:0005254
23976	LOC551896	GO:0006355
23977	LOC551896	GO:0006357
23978	LOC551896	GO:0046983
23979	LOC551896	GO:0005667
23980	LOC551896	GO:0000978
23981	LOC100578289	
23982	LOC102655564	
23983	LOC113218549	
23984	LOC412526	GO:0045454
23985	LOC412526	GO:0003756
23986	LOC725250	GO:0004252
23987	LOC725250	GO:0006508
23988	LOC412167	
23989	LOC551863	GO:0016021
23990	LOC551863	GO:0055085
23991	LOC551863	GO:0022857
23992	LOC100576689	
23993	LOC409588	
23994	LOC409588	GO:0016021
23995	LOC409588	GO:0055085
23996	LOC409588	GO:0022857
23997	LOC113218690	
23998	LOC102655849	
23999	LOC100578559	
24000	LOC726709	GO:0006355
24001	LOC726709	GO:0046983
24002	LOC726709	GO:0005515
24003	LOC406124	GO:0016021
24004	LOC406124	GO:0016020
24005	LOC406124	GO:0005230
24006	LOC406124	GO:0004888
24007	LOC406124	GO:0006811
24008	LOC406124	GO:0004890
24009	LOC406124	GO:0005216
24010	LOC406124	GO:0034220
24011	LOC406124	GO:0005886
24012	LOC406124	GO:1902476
24013	LOC406124	GO:0005254
24014	LOC408465	GO:0016021
24015	LOC408465	GO:0016192
24016	LOC552673	
24017	LOC412808	GO:0016021
24018	LOC412808	GO:0008270
24019	LOC412808	GO:0008237
24020	LOC412808	GO:0004177
24021	LOC412808	GO:0006508
24022	LOC724355	GO:0006367
24023	LOC724355	GO:0005673
24024	GeneID_107964701	
24025	LOC552553	
24026	LOC724304	GO:0005524
24027	LOC724304	GO:0016020
24028	LOC724304	GO:0140359
24029	LOC408546	GO:0016791
24030	LOC113219068	
24031	LOC100576903	GO:0005515
24032	LOC410558	
24033	LOC411491	
24034	LOC102653954	
24035	LOC410689	GO:0003676
24036	LOC410689	GO:0003723
24037	LOC410689	GO:1990904
24038	LOC411410	GO:0006886
24039	LOC411410	GO:0008270
24040	LOC411410	GO:0006888
24041	LOC411410	GO:0030127
24042	LOC410862	GO:0006812
24043	LOC410862	GO:0008324
24044	LOC410923	GO:0005525
24045	LOC410923	GO:0003924
24046	LOC100576540	
24047	LOC409825	GO:0051082
24048	LOC409825	GO:0006457
24049	LOC409825	GO:0005524
24050	LOC409825	GO:0005737
24051	LOC409825	GO:0016887
24052	LOC409825	GO:0140662
24053	LOC412789	GO:0005515
24054	LOC409115	GO:0006486
24055	LOC409115	GO:0005783
24056	LOC409115	GO:0004582
24057	LOC552235	GO:0006338
24058	LOC552235	GO:0018024
24059	LOC552235	GO:0005515
24060	LOC552235	GO:0070734
24061	LOC100578723	
24062	LOC552038	
24063	GeneID_406151	GO:0016021
24064	GeneID_406151	GO:0004930
24065	GeneID_406151	GO:0007186
24066	GeneID_406151	GO:0016020
24067	GeneID_406151	GO:0005886
24068	GeneID_406151	GO:0007165
24069	GeneID_406151	GO:0007154
24070	GeneID_406151	GO:0023052
24071	LOC102655218	GO:0005549
24072	LOC102655218	GO:0004984
24073	LOC102655218	GO:0016020
24074	LOC102655218	GO:0007608
24075	LOC107964080	
24076	LOC410897	
24077	LOC113219353	
24078	LOC107964582	
24079	LOC408646	GO:0055085
24080	LOC408646	GO:0022857
24081	LOC551912	GO:0006355
24082	LOC551912	GO:0003713
24083	LOC113218623	
24084	LOC102654578	
24085	LOC726667	GO:0005515
24086	LOC107964211	
24087	LOC551848	GO:0005509
24088	LOC551848	GO:0016021
24089	LOC551848	GO:0005886
24090	LOC551848	GO:0016020
24091	LOC551848	GO:0004888
24092	LOC551848	GO:0007155
24093	LOC551848	GO:0004930
24094	LOC551848	GO:0007166
24095	LOC551848	GO:0007156
24096	LOC551848	GO:0007186
24097	LOC410669	GO:0006355
24098	LOC410669	GO:0046983
24099	LOC410669	GO:0005515
24100	LOC725047	
24101	LOC408557	GO:0003756
24102	LOC725111	GO:0003676
24103	LOC725111	GO:0005515
24104	LOC725111	GO:0061980
24105	LOC552077	GO:0072546
24106	LOC552077	GO:0005515
24107	LOC100576715	
24108	LOC100576773	GO:0016491
24109	LOC412569	GO:0006099
24110	LOC412569	GO:0004591
24111	LOC412569	GO:0016624
24112	LOC412569	GO:0030976
24113	GeneID_732497	
24114	LOC413073	GO:0005515
24115	LOC413073	GO:0005078
24116	LOC100577198	
24117	LOC113219359	GO:0005737
24118	LOC113219359	GO:0000045
24119	LOC113218579	
24120	LOC113218579	GO:0016021
24121	LOC113218579	GO:0038166
24122	LOC413097	GO:0005524
24123	LOC413097	GO:0007018
24124	LOC413097	GO:0030286
24125	LOC413097	GO:0008569
24126	LOC725750	
24127	LOC408676	GO:0005737
24128	LOC408676	GO:0005634
24129	LOC408676	GO:0008140
24130	LOC408676	GO:0051289
24131	LOC408676	GO:0032793
24132	LOC102655319	
24133	GeneID_107965297	
24134	LOC107965091	
24135	LOC113219350	
24136	LOC725546	GO:0005515
24137	LOC725546	
24138	LOC412913	GO:0016021
24139	LOC412913	GO:0005794
24140	LOC412913	GO:0016192
24141	LOC412913	GO:0015031
24142	LOC412913	GO:0005484
24143	LOC409862	GO:0003676
24144	LOC409862	GO:0003723
24145	LOC409862	GO:0000381
24146	LOC409862	
24147	LOC410545	
24148	LOC410545	GO:0005515
24149	LOC410545	GO:0043515
24150	LOC410545	GO:0051010
24151	LOC410545	GO:0005828
24152	LOC410545	GO:0005881
24153	LOC551837	GO:0003824
24154	LOC551837	
24155	LOC102656533	
24156	LOC102654012	GO:0046872
24157	LOC102654012	GO:0005634
24158	LOC102655462	
24159	LOC113218666	
24160	LOC726879	GO:0005524
24161	LOC726879	GO:0006298
24162	LOC726879	GO:0030983
24163	LOC726879	GO:0140664
24164	LOC551673	GO:0005524
24165	LOC551673	GO:0004672
24166	LOC551673	GO:0006468
24167	LOC726724	GO:0016021
24168	LOC726724	GO:0055085
24169	LOC726724	GO:0016020
24170	LOC726724	GO:0006811
24171	LOC726724	GO:0005216
24172	LOC726724	GO:0005515
24173	LOC408791	GO:0005509
24174	LOC408791	GO:0007165
24175	LOC408791	GO:0035556
24176	LOC408791	GO:0004435
24177	LOC408791	GO:0006629
24178	LOC408791	GO:0016042
24179	LOC408791	GO:0008081
24180	LOC409494	GO:0003824
24181	LOC113218902	
24182	LOC413895	GO:0046872
24183	LOC413895	GO:0005524
24184	LOC413895	GO:0016021
24185	LOC413895	GO:0004672
24186	LOC413895	GO:0016020
24187	LOC413895	GO:0004675
24188	LOC413895	GO:0007178
24189	LOC413895	GO:0006468
24190	LOC411902	GO:0016021
24191	LOC724893	GO:0005515
24192	LOC102654381	
24193	GeneID_107964787	
24194	LOC552683	GO:0008061
24195	LOC552683	GO:0005975
24196	LOC102655882	
24197	LOC412015	GO:0003874
24198	LOC412015	GO:0006729
24199	LOC725156	GO:0043248
24200	LOC725156	GO:0060090
24201	LOC413032	GO:0003950
24202	LOC413032	GO:0051225
24203	LOC413032	GO:0016055
24204	LOC413032	GO:0032212
24205	LOC413032	GO:0005515
24206	LOC409810	GO:0030071
24207	LOC409810	GO:0005680
24208	LOC409810	GO:0031145
24209	LOC409810	GO:0005515
24210	LOC113219196	
24211	LOC100577253	GO:0005515
24212	LOC113218880	
24213	LOC102654353	GO:0016021
24214	LOC102654353	GO:0006486
24215	LOC102654353	GO:0016020
24216	LOC102654353	GO:0032580
24217	LOC102654353	GO:0008417
24218	LOC100576260	
24219	LOC102656221	GO:0005549
24220	LOC102656221	GO:0004984
24221	LOC102656221	GO:0016020
24222	LOC102656221	GO:0007608
24223	LOC102655476	
24224	GeneID_107964392	
24225	LOC551098	GO:0016021
24226	LOC409792	
24227	LOC409792	GO:0016021
24228	LOC409792	GO:0016020
24229	LOC409792	GO:0005452
24230	LOC409792	GO:0008509
24231	LOC409792	GO:0006820
24232	GeneID_107964109	
24233	LOC409573	
24234	LOC550899	GO:0003352
24235	LOC550899	
24236	LOC550899	GO:0016021
24237	LOC550899	GO:0016020
24238	LOC100577829	
24239	LOC551832	GO:0003676
24240	LOC551832	GO:0000398
24241	LOC551832	GO:0008270
24242	LOC551832	GO:0005681
24243	LOC551039	GO:0045454
24244	LOC551039	GO:0016491
24245	LOC551039	GO:0050660
24246	LOC551039	GO:0004148
24247	LOC551039	GO:0016668
24248	LOC413688	GO:0005634
24249	LOC413688	GO:0006351
24250	LOC100576838	GO:0004252
24251	LOC100576838	GO:0006508
24252	LOC410904	GO:0003779
24253	LOC410904	GO:0030036
24254	LOC410904	GO:0016043
24255	LOC410904	GO:0022604
24256	LOC410904	GO:0007010
24257	LOC410904	GO:0031267
24258	LOC102656601	
24259	LOC412670	GO:0003824
24260	LOC412670	GO:0006564
24261	LOC412670	GO:0004648
24262	LOC107964885	
24263	LOC410501	GO:0005515
24264	LOC102654462	
24265	LOC412642	
24266	LOC727418	
24267	LOC107964408	
24268	LOC724247	GO:0003723
24269	LOC724247	GO:0006396
24270	LOC724247	GO:0008173
24271	LOC411546	
24272	LOC412748	GO:0005524
24273	LOC412748	GO:0016020
24274	LOC412748	GO:0140359
24275	LOC102656634	
24276	LOC102655636	
24277	LOC100577228	
24278	LOC551131	GO:0006355
24279	LOC551131	GO:0006357
24280	LOC551131	GO:0003700
24281	LOC551131	GO:0046982
24282	LOC551131	GO:0046983
24283	LOC551131	GO:0071339
24284	LOC551131	GO:0090575
24285	LOC551131	GO:1990837
24286	LOC551131	GO:0042025
24287	LOC552658	GO:0003677
24288	LOC552658	GO:0003899
24289	LOC552658	GO:0006351
24290	LOC552658	GO:0032549
24291	LOC413950	GO:0005515
24292	LOC727091	GO:0006355
24293	LOC727091	GO:0043565
24294	LOC727091	GO:0003700
24295	LOC411696	GO:0008446
24296	LOC411696	GO:0019673
24297	LOC409799	GO:0008270
24298	LOC409799	GO:0000124
24299	LOC409799	GO:0003713
24300	LOC409799	GO:0045893
24301	LOC409799	GO:0016578
24302	LOC409799	GO:0071819
24303	LOC410318	GO:0016021
24304	LOC552401	
24305	LOC413568	GO:0016021
24306	LOC413568	GO:0004930
24307	LOC413568	GO:0007186
24308	LOC100576392	GO:0006355
24309	LOC100576392	GO:0003700
24310	LOC100576392	GO:0046983
24311	LOC726551	GO:0005524
24312	LOC726551	GO:0006281
24313	LOC726551	GO:0003677
24314	LOC726551	GO:0006310
24315	LOC726551	GO:0003910
24316	LOC726551	GO:0071897
24317	LOC726551	GO:0051103
24318	LOC726551	
24319	LOC100576983	
24320	LOC411519	GO:0005525
24321	LOC411519	GO:0005874
24322	LOC411519	GO:0007017
24323	LOC411519	GO:0005200
24324	LOC411519	GO:0003924
24325	LOC411519	GO:0005737
24326	LOC552803	GO:0003824
24327	LOC100577280	GO:0005515
24328	LOC411048	GO:0005634
24329	LOC411048	GO:1901031
24330	LOC100576663	
24331	LOC551304	GO:0016021
24332	LOC726418	GO:0050661
24333	LOC726418	GO:0050660
24334	LOC726418	GO:0004499
24335	LOC100577908	
24336	LOC411852	GO:0004601
24337	LOC411852	GO:0051920
24338	LOC411852	GO:0016491
24339	LOC411852	GO:0016209
24340	LOC411852	GO:0098869
24341	LOC411852	GO:0008379
24342	LOC551437	
24343	LOC726978	GO:0005634
24344	LOC726978	GO:0003677
24345	LOC726978	GO:0030154
24346	LOC552613	GO:0003713
24347	LOC410022	GO:0046872
24348	LOC410022	GO:0004222
24349	LOC410022	GO:0006508
24350	LOC410022	GO:0006627
24351	LOC410022	GO:0017087
24352	LOC100576871	GO:0007099
24353	LOC100576871	GO:0005814
24354	LOC100576871	GO:0032465
24355	LOC100576871	GO:0005515
24356	LOC100576871	GO:0051298
24357	LOC100576871	
24358	LOC552491	GO:0016021
24359	LOC552491	GO:0005337
24360	LOC552491	GO:1901642
24361	LOC552491	GO:0016491
24362	LOC552491	GO:0010181
24363	LOC552491	GO:0003958
24364	GeneID_107964523	
24365	LOC107965436	
24366	LOC551959	
24367	LOC412339	GO:0005524
24368	LOC412339	GO:0004672
24369	LOC412339	GO:0005675
24370	LOC412339	GO:0070985
24371	LOC412339	GO:0006468
24372	LOC412339	GO:0008353
24373	LOC551701	
24374	LOC102654426	GO:0005840
24375	LOC102654426	GO:0003735
24376	LOC102654426	GO:0006412
24377	LOC725201	GO:0005840
24378	LOC725201	GO:0003735
24379	LOC725201	GO:0006412
24380	LOC725201	GO:0003723
24381	LOC410390	GO:0005634
24382	LOC410390	GO:0006396
24383	LOC410390	GO:0006397
24384	LOC410390	GO:0031124
24385	LOC410390	GO:0005515
24386	LOC113218704	
24387	LOC100577998	GO:0003677
24388	LOC100577998	GO:0006260
24389	LOC100577998	GO:0005664
24390	LOC113219290	
24391	LOC107965146	
24392	LOC552604	GO:0007165
24393	LOC552604	GO:0005515
24394	LOC100578708	
24395	GeneID_107964397	
24396	LOC552221	
24397	LOC410642	GO:0003677
24398	LOC410642	GO:0006355
24399	LOC410642	GO:0000981
24400	LOC724985	GO:0005524
24401	LOC724985	GO:0016887
24402	LOC724985	GO:0005783
24403	LOC724985	GO:0005635
24404	LOC410206	GO:0046872
24405	LOC410206	GO:0035556
24406	LOC410206	
24407	LOC413165	GO:0005515
24408	LOC725407	GO:0003677
24409	LOC725407	GO:0006355
24410	LOC725407	GO:0003700
24411	LOC725407	GO:0045944
24412	LOC725407	GO:0000981
24413	LOC725407	GO:0005634
24414	LOC725407	GO:0043565
24415	LOC411715	GO:0003824
24416	LOC102656397	
24417	LOC552546	GO:0005509
24418	LOC552546	GO:0005886
24419	LOC552546	GO:0016020
24420	LOC552546	GO:0007155
24421	LOC552546	GO:0007156
24422	LOC725273	
24423	LOC413018	GO:0005634
24424	LOC413018	GO:0006886
24425	LOC413018	GO:0008536
24426	LOC413018	GO:0006611
24427	LOC413018	GO:0005049
24428	LOC413018	GO:0031267
24429	LOC413204	
24430	LOC724256	
24431	LOC113218898	
24432	LOC726394	
24433	LOC726483	GO:0005524
24434	LOC726483	GO:0000049
24435	LOC726483	GO:0000166
24436	LOC726483	GO:0004822
24437	LOC726483	GO:0002161
24438	LOC726483	GO:0006428
24439	LOC726483	GO:0006418
24440	LOC726483	GO:0004812
24441	LOC552696	GO:0006355
24442	LOC552696	GO:0016573
24443	LOC552696	GO:0072487
24444	LOC552696	GO:0004402
24445	LOC408732	
24446	LOC100577027	GO:0005634
24447	LOC100577027	GO:0003684
24448	LOC100577027	GO:0000012
24449	LOC100577754	GO:0003676
24450	LOC100577754	GO:0008270
24451	LOC411080	
24452	LOC411080	GO:0005524
24453	LOC411080	GO:0004672
24454	LOC411080	GO:0004674
24455	LOC411080	GO:0006468
24456	LOC100577110	GO:0005634
24457	LOC100577110	GO:0003677
24458	LOC100577110	GO:0006355
24459	LOC100577110	GO:0043565
24460	LOC100577110	GO:0000981
24461	LOC107964976	
24462	LOC408678	GO:0003677
24463	LOC408678	GO:0008270
24464	LOC724818	
24465	LOC408953	GO:0020037
24466	LOC408953	GO:0004601
24467	LOC408953	GO:0006979
24468	LOC408953	GO:0048477
24469	LOC724856	
24470	LOC409002	
24471	LOC727110	
24472	LOC100576696	
24473	LOC551784	GO:0003779
24474	LOC551784	GO:0005737
24475	LOC551784	GO:0005885
24476	LOC551784	GO:0034314
24477	LOC551784	GO:0030041
24478	LOC551784	GO:0030833
24479	LOC551784	GO:0015629
24480	LOC412296	GO:0003677
24481	LOC100188904	GO:0016021
24482	LOC102656297	
24483	LOC411651	GO:0005515
24484	LOC411651	
24485	LOC725977	GO:0016021
24486	LOC725977	GO:0000139
24487	LOC725977	GO:0015031
24488	LOC724460	GO:0005515
24489	LOC725082	
24490	LOC102655639	GO:0005576
24491	LOC102655639	GO:0008061
24492	LOC102656404	
24493	LOC107964998	
24494	LOC113219031	
24495	LOC413344	GO:0005634
24496	LOC413344	GO:0006886
24497	LOC413344	GO:0008536
24498	LOC413344	GO:0006611
24499	LOC413344	GO:0005049
24500	LOC413344	GO:0051168
24501	LOC413344	GO:0031267
24502	LOC102655634	
24503	LOC552663	GO:0008478
24504	LOC552663	GO:0009443
24505	LOC552311	GO:0005634
24506	LOC552311	GO:0006355
24507	LOC552311	GO:0003700
24508	LOC552311	GO:0045893
24509	LOC552479	GO:0005515
24510	LOC727088	GO:0005634
24511	LOC727088	GO:0003677
24512	LOC727088	GO:0006367
24513	LOC727088	GO:0032968
24514	LOC100576152	
24515	LOC410638	GO:0003824
24516	LOC410638	GO:0030170
24517	LOC410638	GO:0016831
24518	LOC410638	GO:0019752
24519	LOC410638	GO:0006520
24520	LOC410638	GO:0016830
24521	LOC552647	GO:0046872
24522	LOC552647	GO:0004842
24523	LOC552647	GO:0010390
24524	LOC408420	
24525	LOC408420	GO:0005515
24526	LOC100578389	
24527	LOC409924	GO:0016021
24528	LOC409924	GO:0055085
24529	LOC409924	GO:0022857
24530	LOC107963964	
24531	LOC412818	GO:0016020
24532	LOC412818	GO:0006811
24533	LOC412818	GO:0005216
24534	LOC412818	GO:0015276
24535	LOC412818	GO:0004970
24536	LOC412818	GO:0038023
24537	LOC409420	GO:0016021
24538	LOC409420	GO:0005507
24539	LOC100576194	GO:0006355
24540	LOC100576194	GO:0043565
24541	LOC100576194	GO:0003700
24542	LOC410776	GO:0008083
24543	LOC102656747	
24544	GeneID_100315677	
24545	LOC552556	GO:0046872
24546	LOC552556	GO:0004053
24547	LOC552556	GO:0006525
24548	LOC410925	GO:0006355
24549	LOC410925	GO:0008270
24550	LOC410925	GO:0043565
24551	LOC410925	GO:0003700
24552	LOC113218699	
24553	LOC113219411	
24554	LOC410617	GO:0016021
24555	LOC410617	GO:0016020
24556	LOC410617	GO:0016627
24557	LOC410617	GO:0006784
24558	LOC410617	GO:0016653
24559	LOC102654884	
24560	LOC411261	GO:0003824
24561	LOC411261	GO:0030170
24562	LOC411261	GO:0030151
24563	LOC411261	GO:0006777
24564	LOC411261	GO:0008265
24565	LOC725661	
24566	LOC107964315	
24567	LOC552558	GO:0016021
24568	GeneID_107965735	
24569	LOC102656013	
24570	LOC100577347	GO:0005515
24571	LOC724158	
24572	LOC100576422	GO:0045039
24573	LOC100576422	GO:0042721
24574	GeneID_107964377	
24575	LOC552149	GO:0055085
24576	LOC552149	GO:0016020
24577	LOC552149	GO:0015267
24578	LOC552149	GO:0016021
24579	LOC410573	GO:0005515
24580	LOC724380	
24581	LOC409023	GO:0044237
24582	LOC409023	GO:0005737
24583	LOC409023	GO:0005634
24584	LOC409023	GO:0019284
24585	LOC409023	GO:0019509
24586	LOC409023	GO:0046523
24587	LOC409023	GO:0044249
24588	LOC410732	GO:0005524
24589	LOC410732	GO:0004672
24590	LOC410732	GO:0004674
24591	LOC410732	GO:0006468
24592	LOC726073	GO:0005737
24593	LOC726073	GO:0005874
24594	LOC726073	GO:0007020
24595	LOC726073	GO:0005815
24596	LOC726073	GO:0043015
24597	LOC726073	GO:0000922
24598	LOC726073	GO:0000226
24599	LOC551743	GO:0005524
24600	LOC551743	GO:0004672
24601	LOC551743	GO:0006468
24602	LOC551743	GO:0005515
24603	GeneID_724191	GO:0005840
24604	GeneID_724191	GO:0003735
24605	GeneID_724191	GO:0006412
24606	GeneID_724191	GO:0022625
24607	GeneID_724191	GO:0000463
24608	GeneID_551719	GO:0005549
24609	GeneID_551719	GO:0005576
24610	LOC414027	GO:0016407
24611	LOC414027	GO:0008080
24612	LOC412442	
24613	LOC113218658	
24614	LOC414008	GO:0016491
24615	LOC414008	GO:0009263
24616	LOC102653600	
24617	LOC100578382	
24618	LOC100576994	
24619	LOC413676	GO:0016021
24620	LOC551177	GO:0003676
24621	LOC551177	GO:0003723
24622	LOC725202	
24623	LOC411481	GO:0005524
24624	LOC411481	GO:0035556
24625	LOC411481	GO:0000287
24626	LOC411481	GO:0004672
24627	LOC411481	GO:0004674
24628	LOC411481	GO:0006468
24629	LOC100578893	GO:0016021
24630	LOC100578893	GO:0035091
24631	LOC726546	
24632	LOC726546	GO:0034719
24633	LOC550748	GO:0005096
24634	LOC550748	GO:0046872
24635	LOC724329	GO:0046872
24636	LOC724329	GO:0001671
24637	LOC408446	GO:0046872
24638	LOC408446	GO:0005739
24639	LOC408446	GO:0051539
24640	LOC408446	GO:0003994
24641	LOC408446	GO:0006099
24642	LOC113218645	
24643	LOC552102	GO:0043248
24644	LOC552102	GO:0005783
24645	LOC100578066	GO:0005515
24646	LOC724704	GO:0003676
24647	LOC724704	GO:0003723
24648	LOC724704	GO:0016740
24649	LOC724704	GO:0006417
24650	LOC724704	GO:0045182
24651	LOC724704	GO:0003730
24652	GeneID_409418	GO:0005524
24653	GeneID_409418	GO:0140662
24654	LOC413021	GO:0005576
24655	LOC413021	GO:0004867
24656	LOC413021	GO:0030414
24657	LOC413021	GO:0030198
24658	LOC412933	GO:0003824
24659	LOC412933	GO:0008318
24660	LOC412933	GO:0004661
24661	LOC412933	GO:0005953
24662	LOC412933	GO:0018344
24663	LOC100578943	GO:0016021
24664	LOC100578943	GO:0006487
24665	LOC100578943	GO:0034998
24666	LOC411019	GO:0005515
24667	LOC411019	GO:2000312
24668	LOC102655737	GO:0005509
24669	LOC102655737	GO:0005886
24670	LOC102655737	GO:0016020
24671	LOC102655737	GO:0007155
24672	LOC102655737	GO:0007156
24673	LOC102655737	
24674	LOC413814	GO:0006355
24675	LOC413814	GO:0006357
24676	LOC413814	GO:0005515
24677	LOC413814	GO:0032784
24678	LOC410812	GO:0005525
24679	LOC410812	GO:0003924
24680	LOC410812	GO:0007165
24681	LOC410812	GO:0016020
24682	LOC100578394	
24683	LOC551760	GO:0003676
24684	LOC551760	GO:0016811
24685	LOC551760	GO:0006807
24686	LOC725783	GO:0005515
24687	LOC551998	GO:0016021
24688	LOC411548	GO:0005515
24689	LOC107965502	
24690	LOC726165	GO:0006355
24691	LOC726165	GO:0043565
24692	LOC726165	GO:0003700
24693	LOC102655707	
24694	LOC409142	GO:0016021
24695	LOC409142	
24696	LOC409142	GO:0015293
24697	LOC113218920	
24698	LOC411983	GO:0016021
24699	LOC411983	GO:0006629
24700	LOC411983	GO:0102965
24701	LOC411983	GO:0080019
24702	LOC411983	GO:0016020
24703	LOC411983	GO:0016491
24704	LOC411983	GO:0016620
24705	LOC411983	GO:1901568
24706	LOC102656136	GO:0051082
24707	LOC102656136	GO:0006457
24708	LOC102656136	GO:0016272
24709	GeneID_107965304	
24710	LOC100577927	GO:0006396
24711	LOC100577927	GO:0051731
24712	LOC726832	GO:0046983
24713	LOC409893	GO:0003676
24714	LOC409893	GO:0003723
24715	LOC409893	GO:1990904
24716	LOC100577080	
24717	LOC100578188	GO:0016021
24718	LOC100578188	GO:0005789
24719	LOC100578188	GO:0006506
24720	LOC725628	
24721	LOC725628	GO:0010485
24722	LOC725628	GO:0043998
24723	LOC725628	GO:0016407
24724	LOC725267	
24725	LOC727591	
24726	LOC725671	GO:0003677
24727	LOC725671	GO:0006355
24728	LOC725671	GO:0000981
24729	LOC725671	GO:0005634
24730	LOC725671	GO:0043565
24731	LOC102656575	
24732	LOC725389	GO:0006355
24733	LOC725389	GO:0008270
24734	LOC725389	GO:0006357
24735	LOC725389	GO:0043565
24736	LOC725389	GO:0003700
24737	LOC107964341	
24738	LOC409795	GO:0005515
24739	LOC107965235	
24740	LOC102653997	
24741	LOC727229	GO:0005634
24742	LOC727229	GO:0006355
24743	LOC727229	GO:0006325
24744	LOC727229	GO:0006351
24745	LOC727229	GO:0005515
24746	LOC724339	GO:0016021
24747	LOC724339	GO:0006506
24748	LOC724339	GO:0017176
24749	LOC726824	GO:0046855
24750	LOC726824	GO:0046854
24751	LOC408317	
24752	GeneID_100629038	
24753	LOC725866	GO:0005840
24754	LOC725866	GO:0003735
24755	LOC725866	GO:0006412
24756	LOC410222	
24757	LOC552607	GO:0003899
24758	LOC552607	GO:0006383
24759	LOC552607	GO:0005666
24760	LOC411694	GO:0008270
24761	LOC411694	GO:0061630
24762	LOC724507	
