LOC105665897	XM_048407609.1
LOC100644714	XM_048405286.1,XM_048405284.1,XM_012307713.3,XM_003394732.4,XM_048405287.1
LOC100643649	XM_012309393.3,XM_020863431.2
LOC100650203	XM_048407631.1,XM_048407629.1,XM_048407628.1,XM_020864034.2,XM_003396727.4
LOC100649705	XM_012314870.3,XM_048410749.1
LOC100650290	XM_003398175.4
LOC100643111	XM_048412867.1,XM_012320375.3
LOC100643828	XM_003400868.4,XM_048412093.1
LOC100647601	XM_048414580.1,XM_012315543.3
LOC100647982	XM_048409223.1,XM_003398239.4
LOC100650635	XM_003394537.4
LOC100645697	XM_003401930.4,XM_048414012.1
LOC100650349	XM_003402594.4
LOC100645116	XM_012320660.3
LOC100649484	XM_020868204.2,XM_012319862.3,XM_048409425.1,XM_048409423.1,XM_048409424.1,XM_048409422.1,XM_048409426.1
LOC100642710	XM_012318581.3,XM_048404147.1
LOC100643806	XM_012309903.3
LOC100643566	XM_012321371.3,XM_048405251.1
LOC100648297	XM_012315885.3,XM_012315886.3,XM_003400415.4,XM_048411897.1
LOC100644084	XM_048413531.1,XM_048413530.1
LOC100644139	XM_003397647.4
LOC100645255	XM_020864831.2
LOC100642545	XM_003401982.4
LOC100647191	XM_020865416.2
LOC100645572	XM_048411591.1
LOC100652039	XM_003396091.4,XM_012309359.3,XM_048406491.1,XM_012309360.3
LOC100652184	XM_003403286.4
LOC100646950	XM_012310964.3,XM_012310965.3
LOC100645107	XM_003402855.4,XM_012319393.3
LOC105666557	XM_012317019.2,XM_012317021.3
LOC100648655	XM_048411301.1,XM_048411306.1,XM_048411300.1,XM_048411298.1,XM_048411299.1,XM_048411305.1,XM_048411302.1,XM_048411297.1,XM_048411304.1,XM_048411303.1
LOC100647678	XM_020867309.2,XM_012317613.2
LOC100649497	XM_012308605.3
LOC125387067	XM_048414237.1,XM_048414235.1,XM_048414236.1
LOC105666301	XM_012314419.3
LOC100646668	XM_003398149.4
LOC100648284	XM_003397519.4
LOC100648976	XM_003396069.4
LOC100647089	XM_012309289.3,XM_003393092.4
LOC100647134	XM_003394035.4
LOC100643799	XM_003395048.4
LOC105666721	XM_048404313.1
LOC100645684	XM_003399352.3
LOC100652197	XM_003397467.3
LOC100643075	XM_048406197.1,XM_003395614.4,XM_048406198.1
LOC100644980	XM_012316581.3,XM_020866694.2,XM_012316582.3
LOC100649145	XM_003398249.4
LOC100646054	XM_048404069.1,XM_003394106.4
LOC100644097	XM_048409945.1
LOC100651792	XM_003394317.4,XM_048404048.1
LOC100644951	XM_020864550.2,XM_003392913.4
LOC105666038	XM_012311661.3
LOC100651656	XM_012315520.3,XM_012315521.3,XM_012315519.3
LOC100647719	XM_012318955.3,XM_003393722.4,XM_012318950.3,XM_012318944.3
LOC100643522	XM_003394965.4,XM_012308011.3
LOC100642984	XM_003402989.4
LOC100646859	XM_003394748.4
LOC100646224	XM_003396046.4
LOC100649532	XM_003395754.4
LOC100650129	XM_003400678.4
LOC100645878	XM_003397578.4
LOC100647438	XM_003400980.4,XM_012316778.3
LOC100648773	XM_003402423.4
LOC100648412	XM_012314737.3,XM_012314738.3
LOC100645747	XM_012321202.3,XM_048404684.1,XM_020862600.2
LOC100642588	XM_003401667.4,XM_048413399.1
LOC100644625	XM_003401921.4
LOC100644361	XM_048414712.1,XM_003394567.4
LOC100647227	XM_048409754.1,XM_048409753.1,XM_048409751.1,XM_048409752.1
LOC100644939	XM_003399979.4
LOC100650252	XM_048411509.1,XM_003400103.4,XM_048411510.1
LOC100652276	XM_003395607.4
LOC100645083	XM_048407749.1,XM_003396599.4
LOC100647991	XM_020866105.2,XM_020866104.2,XM_012315387.3,XM_048411373.1,XM_048411374.1,XM_012315388.3,XM_048411372.1
LOC100650820	XM_048411128.1,XM_048411129.1
LOC100645461	XM_003399670.4,XM_048410748.1
LOC105665860	XM_048406563.1
LOC100650575	XM_003400193.4
LOC105666430	XM_048411532.1
LOC100645907	XM_003395474.4
LOC100646831	XM_048408840.1,XM_020864668.2,XM_048408842.1
LOC100646150	XM_003397180.4
LOC100648121	XM_048413634.1,XM_048413633.1,XM_048413635.1
LOC100649383	XM_003397206.3
LOC100647182	XM_003395733.4,XM_048406054.1
LOC100646887	XM_003402722.4
LOC100645632	XM_048407701.1,XM_012310314.3
LOC100645916	XM_003398388.4
LOC110119564	XM_020864555.2
LOC100646653	XM_048405313.1,XM_003394747.4
LOC100647218	XM_003396617.4
LOC100647030	XM_020864653.2,XM_048408865.1,XM_020864654.2,XM_020864652.2,XM_048408864.1
LOC100642379	XM_003399328.4
LOC100642891	XM_003398766.4
LOC100646992	XM_003399441.3
LOC100651175	XM_003400687.4,XM_012316415.3
LOC100646137	XM_048414740.1,XM_048414741.1,XM_048414742.1,XM_048414743.1
LOC100649988	XM_003393819.4
LOC100645713	XM_048406169.1
LOC100647832	XM_048406869.1,XM_003392936.4
LOC100645472	XM_003402088.4
LOC125386064	XM_048410769.1
LOC100642607	XM_012310162.3,XM_012310164.3,XM_048407856.1,XM_012310165.3,XM_003396905.4,XM_012310163.3,XM_048407857.1
LOC100642445	XM_003395117.4
LOC100644372	XM_048409692.1
LOC100643911	XM_048413179.1,XM_012317504.3
LOC125387074	XM_048414260.1,XM_048414258.1,XM_048414259.1
LOC100648818	XM_048405200.1
LOC100631093	XM_020863231.2
LOC100643466	XM_003401189.4
LOC100642197	XM_012320737.3
LOC100642616	XM_012314365.3,XM_012314366.3,XM_003399330.4
LOC100642932	XM_048408529.1,XM_048408530.1
LOC100643298	XM_012316424.3
LOC100649584	XM_012312490.3,XM_003398169.4
LOC100650022	XM_012319698.3,XM_048413024.1
LOC100647057	XM_048411269.1
LOC125386392	XM_048412537.1,XM_048412533.1,XM_048412540.1,XM_048412531.1,XM_048412546.1
LOC100646181	XM_003397341.4
LOC100648827	XM_012310691.3,XM_048407399.1,XM_012310693.2,XM_012310692.3
LOC125385280	XM_048406617.1,XM_048406616.1
LOC100643931	XM_012309278.3
LOC100652245	XM_012313037.3
LOC100651899	XM_003401580.4
LOC100648838	XM_012316951.3,XM_048412994.1,XM_012316950.3,XM_012316949.3,XM_003401315.4,XM_048412995.1,XM_012316952.3
LOC105665848	XM_048406334.1,XM_003396013.4
LOC100649921	XM_003394855.4
LOC100643369	XM_048408958.1,XM_012312077.3
LOC100651371	XM_003396893.4
LOC100645733	XM_003402401.4,XM_012318809.3
LOC100646752	XM_003399760.4
LOC100649297	XM_012311628.3,XM_003397444.4
LOC110119940	XM_020866968.2
LOC100647812	XM_012312468.3
LOC100646117	XM_012313053.3,XM_020864883.2
LOC100646696	XM_048413402.1,XM_003393631.4,XM_048413406.1
LOC100650546	XM_003402048.4,XM_012317997.3,XM_003402047.4
LOC100648484	XM_048410499.1,XM_012314254.3,XM_012314253.3
LOC100643003	XM_003397800.4,XM_012312050.3
LOC100646106	XM_003396045.3
LOC100647780	XM_003399133.4
LOC100649655	XM_003395993.4
LOC100650858	XM_012315188.3,XM_003399873.4,XM_048410890.1,XM_020865928.2
LOC100642636	XM_003396262.4,XM_020863534.2,XM_012309883.3,XM_048407670.1,XM_048407669.1,XM_048407672.1,XM_048407671.1,XM_012309881.3,XM_048407668.1
LOC100642912	XM_012308718.3,XM_048407382.1,XM_020864170.2
LOC100646385	XM_003397582.4,XM_012311814.3,XM_012311815.3
LOC100646128	XM_048412516.1
LOC105666410	XM_012315625.3,XM_020866260.2
LOC100646811	XM_003402868.4
LOC100644165	XM_048405180.1,XM_003394889.4
LOC100646424	XM_048408726.1,XM_003397985.4
LOC100651146	XM_020867421.2,XM_012317999.2,XM_012318000.2,XM_020867422.2,XM_048413626.1,XM_048413627.1
LOC100651362	XM_003394464.4
LOC100644919	XM_048410841.1,XM_048410830.1,XM_012320397.3,XM_048410845.1,XM_048410843.1,XM_048410827.1,XM_003394016.4,XM_048410820.1
LOC100648212	XM_003397435.4,XM_048409001.1
LOC100650669	XM_012318168.2,XM_012318167.3,XM_020867404.2,XM_020867403.2
LOC100647010	XM_003393168.4
LOC105665629	XM_048407506.1,XM_012310559.3,XM_012310560.3,XM_012310558.3
LOC100648188	XM_012318359.3
LOC100651094	XM_048410298.1,XM_048410303.1,XM_048410301.1,XM_048410302.1,XM_048410304.1,XM_048410307.1,XM_048410306.1,XM_048410299.1,XM_048410300.1
LOC100648325	XM_020864331.2,XM_012311435.3,XM_012311434.3,XM_020864327.2,XM_020864325.2,XM_020864329.2
LOC100645936	XM_020867484.2,XM_020867489.2,XM_020867498.2,XM_048413307.1,XM_020867495.2
LOC100645612	XM_048406846.1,XM_048406847.1,XM_048406848.1,XM_048406849.1
LOC100647238	XM_012316546.3
LOC100648705	XM_003394844.4,XM_048405199.1
LOC100649512	XM_003400096.4
LOC100645261	XM_003400556.4,XM_048407192.1
LOC100643194	XM_048406191.1,XM_048406190.1,XM_048406193.1,XM_048406188.1,XM_048406189.1,XM_048406192.1,XM_048406187.1
LOC100647739	XM_048408968.1,XM_048408969.1,XM_003397755.4
LOC105666230	XM_048409946.1
LOC105666018	XM_012311315.3
LOC100644791	XM_048413520.1,XM_048413519.1
LOC100650863	XM_003401734.3
LOC100651952	XM_003395519.4,XM_012308612.3,XM_012308611.3
LOC100648661	XM_020868091.2,XM_012319681.3,XM_012319682.3,XM_003403034.4,XM_012319686.3,XM_020868090.2,XM_012319684.3,XM_012319687.3
LOC105665823	XM_048405296.1,XM_048405294.1,XM_048405288.1,XM_048405285.1,XM_048405280.1
LOC100650503	XM_003401491.4
LOC100648945	XM_012311841.3
LOC105665935	XM_012310515.3
LOC100647427	XM_003398884.4
LOC100650452	XM_012313705.3,XM_003398909.4,XM_048410453.1,XM_012313703.3
LOC100643046	XM_048408581.1,XM_012311890.3,XM_048408580.1
Mpk	NM_001280916.1
LOC125386771	XM_048413901.1
LOC100646143	XM_003396207.4
LOC100648432	XM_048404893.1,XM_048404892.1,XM_048404894.1,XM_048404895.1
LOC100643604	XM_012320615.3
LOC105666027	XM_048408667.1,XM_020864374.2,XM_012311440.3,XM_048408668.1,XM_012311441.3,XM_048408669.1,XM_048408670.1
LOC100642521	XM_003397071.3
LOC100649176	XM_012310235.3,XM_003396549.4,XM_020863910.2
LOC100647418	XM_012308915.3,XM_003395735.4,XM_048406061.1,XM_048406059.1
LOC105667120	XM_048410812.1,XM_048410809.1
LOC100650724	XM_048406306.1
LOC100645555	XM_003394269.4
LOC100642245	XM_012308624.3,XM_003395523.4,XM_012308621.3,XM_012308622.3,XM_012308620.3,XM_048406214.1,XM_012308625.3
LOC100648672	XM_012308501.3,XM_003395410.4
LOC100651190	XM_003393747.4
LOC100647114	XM_003399923.4
LOC100643959	XM_012318941.3
LOC105666257	XM_012313924.3,XM_048410025.1
LOC100650304	XM_003401806.4
LOC100645041	XM_003393541.4
LOC100645272	XM_012318960.3
LOC100648597	XM_003396544.4
LOC100643266	XM_012318820.3
LOC100643498	XM_048411117.1,XM_048411116.1
LOC100651693	XM_012313557.3,XM_020865207.2,XM_020865208.2,XM_012313560.2
LOC125386762	XM_048413892.1
LOC100651600	XM_003395517.4
LOC100649341	XM_003398819.4
LOC100645578	XM_048412875.1,XM_020867110.2
LOC100651648	XM_020865138.2,XM_020865137.2,XM_003398027.4,XM_012312398.3,XM_020865139.2
LOC100642434	XM_012320495.3
LOC105665699	XM_012308312.3
LOC100648395	XM_003396226.4
LOC100651024	XM_003401652.4,XM_020867154.2,XM_048413268.1,XM_048413267.1,XM_048413269.1,XM_048413271.1,XM_048413270.1
LOC100652214	XM_012318395.3
LOC110119748	XM_048411085.1
LOC100643443	XM_003395125.4,XM_048405488.1
LOC125387125	XM_048414282.1
LOC100647584	XM_048409712.1,XM_048409713.1
LOC100642888	XM_048408701.1
LOC100644670	XM_012310342.3,XM_003393149.4,XM_012310356.3,XM_003393150.4,XM_048406781.1
LOC100649057	XM_012308937.3
LOC100646494	XM_012315062.3
LOC100644457	XM_003399742.4
LOC100648686	XM_003398732.4
LOC100643250	XM_003398851.3
LOC105667146	XM_012320840.3,XM_012320843.3,XM_020868487.2
LOC100645974	XM_003392922.4
LOC100644173	XM_048407288.1,XM_020863830.2,XM_048407289.1
LOC100652073	XM_020863097.2
LOC100645357	XM_012319357.3
LOC100645286	XM_003396364.4,XM_012310056.3,XM_012310057.3
LOC100646559	XM_003400646.4
LOC100643822	XM_048411040.1,XM_048411043.1,XM_003399738.4,XM_048411041.1,XM_048411042.1,XM_020865783.2,XM_012314967.3,XM_012314968.3,XM_012314965.3,XM_048411038.1
LOC100649832	XM_012319081.3
LOC100649030	XM_012315487.3,XM_003400092.4,XM_048411393.1,XM_048411389.1,XM_048411392.1,XM_048411390.1,XM_048411388.1,XM_048411391.1,XM_048411386.1,XM_048411387.1
LOC100643281	XM_003395368.4
LOC125385573	XM_048408215.1
LOC100643020	XM_048407876.1,XM_048407877.1,XM_048407875.1
LOC100647383	XM_012311416.3
LOC100646198	XM_012315756.2,XM_020866364.2,XM_048411760.1,XM_048411759.1,XM_012315757.2
LOC100649182	XM_048409534.1,XM_048409533.1,XM_012312705.3,XM_048409535.1,XM_048409536.1
LOC100649218	XM_020864899.2,XM_012313010.3,XM_003398007.4
LOC105666361	XM_048410688.1,XM_012315227.2,XM_012315228.3,XM_012315229.3
LOC125385091	XM_048405810.1
LOC100649991	XM_012320717.3,XM_048414761.1,XM_012320718.3,XM_012320716.3
LOC100651254	XM_012313340.3,XM_012313339.3,XM_003398676.4
LOC100642674	XM_048406314.1,XM_048406316.1,XM_048406313.1,XM_048406304.1,XM_012320513.3,XM_048406318.1,XM_048406325.1,XM_048406310.1,XM_048406307.1
LOC100646608	XM_048414003.1,XM_048414006.1,XM_048414005.1,XM_048414007.1,XM_048414004.1
LOC125387007	XM_048414183.1
LOC100651829	XM_003393445.4
LOC100645330	XM_003397413.4,XM_012311556.3
LOC125384634	XM_048413837.1,XM_048413836.1,XM_048413831.1,XM_048413834.1,XM_048413833.1,XM_048413835.1,XM_048413830.1,XM_048413838.1,XM_048413832.1
LOC100646626	XM_012311192.3
LOC100643237	XM_012321182.3,XM_003394558.4
LOC100649227	XM_048410796.1,XM_003399782.4
LOC100643406	XM_048407041.1,XM_048407037.1,XM_048407039.1,XM_048407040.1,XM_048407038.1,XM_048407035.1,XM_048407034.1,XM_048407036.1
LOC100649884	XM_003397049.4,XM_012311017.3,XM_012311015.3,XM_012311018.3,XM_020864086.2,XM_048407917.1,XM_048407916.1,XM_012311013.3,XM_012311014.3,XM_048407915.1
LOC100651623	XM_003401896.4
LOC100649438	XM_003393579.4,XM_048414334.1,XM_048414333.1
LOC100648914	XM_003400910.4
LOC100648527	XM_003399058.4
LOC100643428	XM_003401911.4,XM_048413731.1,XM_048413730.1
LOC100651120	XM_003394385.4,XM_020868692.2,XM_003394384.4,XM_012320911.3
LOC100649719	XM_012319080.3,XM_003402661.4
LOC100650794	XM_003401810.4,XM_012317871.3,XM_012317870.3
LOC100647532	XM_048413297.1,XM_048413301.1
LOC100652138	XM_048411988.1,XM_048411987.1,XM_048411989.1,XM_048411991.1,XM_012316298.3,XM_012316301.3,XM_048411990.1,XM_048411992.1,XM_048411993.1,XM_048411994.1,XM_012316304.3,XM_012316305.3,XM_048411996.1,XM_048411997.1,XM_048411995.1,XM_048411998.1
LOC100644210	XM_020864815.2,XM_048408965.1,XM_048408966.1
LOC100631060	XM_048410669.1,XM_048410667.1,XM_048410668.1,XM_048410670.1,XM_012315218.3,XM_012315221.3,XM_012315219.3,XM_012315222.3
LOC100642482	XM_003394394.4
LOC100648518	XM_012311607.3,XM_003397437.4,XM_012311608.3
LOC100643417	XM_003399410.4
LOC100642667	XM_003402221.4,XM_012318452.3
LOC100647145	XM_003396054.4
LOC100642214	XM_012311768.3
LOC100645389	XM_003401451.4,XM_012317359.3
LOC100646587	XM_048406998.1,XM_048406997.1,XM_020863740.2
LOC125385367	XM_048407012.1
LOC105666097	XM_012312203.3,XM_012312202.3,XM_012312201.3,XM_020864566.2,XM_012312204.3,XM_012312207.3,XM_012312206.3
LOC100644489	XM_003398463.4,XM_048409210.1
LOC100649089	XM_003395581.4
LOC100649134	XM_003395664.4
LOC100644301	XM_003398544.4
LOC100649678	XM_048409430.1,XM_048409443.1,XM_048409442.1,XM_048409439.1,XM_048409436.1,XM_048409435.1,XM_048409432.1,XM_048409434.1,XM_048409431.1,XM_048409428.1,XM_048409429.1,XM_012319858.3,XM_048409438.1,XM_048409437.1,XM_012319848.3,XM_012319855.3,XM_012319856.3,XM_020868203.2,XM_048409441.1
LOC100650875	XM_020868615.2,XM_012320586.3
LOC100647497	XM_048405825.1,XM_012309112.3,XM_048405826.1
LOC100645967	XM_020867686.2
LOC100650520	XM_003395267.4
LOC105665800	XM_012309119.2
LOC100645401	XM_012315826.3,XM_012315836.3
LOC100646531	XM_003394586.4,XM_020868504.2,XM_020868501.2,XM_020868503.2,XM_020868502.2
LOC110119926	XM_048412835.1,XM_048412836.1,XM_020866891.2
LOC100644721	XM_048406769.1,XM_048406770.1,XM_020863510.2,XM_048406771.1,XM_048406768.1,XM_020863511.2,XM_012309419.3
LOC105665893	XM_048407354.1
LOC100643677	XM_048409129.1,XM_003403300.4,XM_048409130.1
LOC100650609	XM_012313461.3,XM_012313464.3,XM_012313462.3,XM_012313463.3
LOC100651158	XM_012309497.3,XM_048406315.1,XM_003396006.4
LOC100648370	XM_048410423.1,XM_048410427.1,XM_048410424.1,XM_048410425.1,XM_048410426.1,XM_048410428.1
LOC100647341	XM_048408050.1,XM_012310871.3
LOC100642234	XM_003403221.4,XM_048409427.1
LOC100648765	XM_012314823.3,XM_012314824.3,XM_012314825.3
LOC100644695	XM_003400387.4
LOC100643243	XM_048407656.1,XM_048407655.1,XM_048407654.1
LOC125386675	XM_048413683.1
LOC100645486	XM_048405928.1,XM_012308364.3,XM_048405927.1,XM_003395471.4,XM_012308365.3
LOC100646511	XM_003398715.4,XM_048410132.1,XM_012313224.3,XM_012313223.3,XM_012313225.3
LOC100644105	XM_048412764.1
LOC100646294	XM_012308676.3,XM_012308677.3,XM_012308674.3
LOC100644788	XM_003403084.4,XM_020868172.2
LOC100644257	XM_003396675.4
LOC100644386	XM_020868034.2
LOC100650199	XM_003395590.4,XM_048406226.1,XM_012308727.3,XM_012308726.3
LOC100651302	XM_012318304.3
LOC100649114	XM_048412290.1,XM_048412291.1,XM_048412292.1
LOC100652127	XM_012312352.2,XM_012312350.2,XM_003398031.4,XM_012312351.3
LOC100647176	XM_048411273.1
LOC105665856	XM_012309609.3
LOC100643063	XM_003402070.3
LOC100648934	XM_003394846.4,XM_003394847.4
LOC100649418	XM_003398329.4
LOC105665944	XM_012310586.3
LOC100650558	XM_012308728.3
LOC100643481	XM_003395046.4
LOC100644027	XM_003399021.4,XM_003399022.4,XM_020865357.2,XM_012313883.3
LOC100646342	XM_048406778.1
LOC100651599	XM_003395435.4
LOC100643309	XM_003403297.4
LOC100648538	XM_048407618.1
LOC100650377	XM_003400760.4
LOC100652282	XM_012310632.3,XM_012310633.3,XM_048407593.1
LOC100643437	XM_012320748.3,XM_003394250.4
LOC100652118	XM_003396256.4,XM_048407493.1,XM_048407494.1,XM_012309879.3
LOC100644230	XM_048413615.1,XM_048413614.1,XM_012318005.3
LOC100649427	XM_003401154.4
LOC100643729	XM_003394886.4
LOC100647512	XM_048409988.1,XM_048409989.1,XM_012313422.3,XM_012313421.3,XM_012313416.3
LOC125386942	XM_048414140.1
LOC100644018	XM_003396506.4
LOC100651454	XM_012312960.3
LOC100650846	XM_012311092.3,XM_012311090.3,XM_048408089.1,XM_048408088.1
LOC100649739	XM_020865064.2
LOC100650954	XM_048404720.1,XM_003394227.4,XM_048404718.1,XM_020868411.2,XM_048404717.1,XM_048404715.1,XM_048404719.1,XM_048404721.1
LOC125387036	XM_048414194.1
LOC100650092	XM_020865930.2,XM_048411125.1,XM_020865931.2
LOC100649238	XM_048413701.1,XM_012318137.3,XM_020867397.2,XM_048413702.1,XM_048413704.1
LOC125386322	XM_048412076.1
LOC125386215	XM_048411525.1
LOC100643228	XM_012319612.3,XM_012319611.3
LOC100651660	XM_003401093.4,XM_048412730.1
LOC100648897	XM_020863397.2,XM_048406305.1,XM_020863398.2
LOC100643206	XM_048408292.1,XM_048408291.1,XM_048408293.1,XM_048408289.1,XM_048408290.1,XM_012311252.3
LOC125385910	XM_048409928.1,XM_048409929.1,XM_048409927.1
LOC100644410	XM_003397890.3
LOC105667175	XM_048414594.1,XM_020868454.2,XM_048414596.1,XM_012321078.3,XM_012321079.3,XM_048414595.1,XM_048414597.1
LOC100645855	XM_048406567.1
LOC100642282	XM_003395693.4
LOC100651163	XM_003397139.4
LOC100646922	XM_048411570.1,XM_048411572.1,XM_048411571.1,XM_020866085.2
LOC105665704	XM_048405577.1
LOC125384614	XM_048409747.1
LOC100643217	XM_012316077.3
LOC100645310	XM_048414387.1,XM_003393622.4,XM_012317110.3,XM_048414388.1
LOC100650364	XM_012310897.3
LOC100647655	XM_048405660.1
LOC100648191	XM_012318842.3
LOC100644289	XM_003395459.4
LOC100652234	XM_012309636.3,XM_003396175.4
LOC100642821	XM_003401184.2
LOC100642414	XM_020865955.2
LOC100643664	XM_003400462.4,XM_012315975.3
LOC100649780	XM_003399306.4,XM_020865624.2,XM_020865625.2,XM_048410279.1,XM_020865623.2,XM_020865622.2
LOC100647297	XM_012309937.3,XM_048407363.1
LOC100649812	XM_003397291.4
LOC100645201	XM_020864616.2,XM_020864617.2,XM_003397412.4,XM_020864618.2
LOC100643058	XM_012316488.2,XM_048411967.1,XM_048411969.1,XM_048411968.1,XM_003400783.4,XM_012316489.3
LOC100650563	XM_003396560.4
LOC100650890	XM_012311698.3,XM_012311696.3,XM_012311697.3
LOC100648601	XM_003398324.3
LOC100650803	XM_003394617.4,XM_012321089.3
LOC100648982	XM_048408303.1
LOC100647761	XM_048412869.1
LOC100645239	XM_012308154.3
LOC100646771	XM_012320677.3
LOC100644155	XM_020867734.2
LOC100652055	XM_012316408.3
LOC100643493	XM_048410642.1
LOC100651352	XM_012319217.3,XM_012319216.3,XM_003402828.4
LOC100644207	XM_003395710.4
LOC100648345	XM_048412987.1,XM_003401473.3
LOC100651698	XM_003400445.4
LOC100648639	XM_048409017.1,XM_003397438.4,XM_048409019.1
LOC100651108	XM_020867956.2,XM_020867955.2,XM_048404499.1
LOC100650659	XM_048411507.1,XM_020866268.2
LOC100644216	XM_003399104.4,XM_012314028.3,XM_012314030.3,XM_012314031.3,XM_012314029.3,XM_012314032.3
LOC100631066	XM_012308701.3,XM_012308702.3
LOC125386640	XM_048413636.1
LOC100651785	XM_020868264.2,XM_048409181.1,XM_048409182.1,XM_048409184.1,XM_048409183.1
LOC100651126	XM_020863211.2
LOC100643359	XM_048405175.1
LOC105666274	XM_048409948.1
LOC105665817	XM_012309215.3,XM_012309214.3
LOC100651404	XM_048407325.1,XM_048407326.1,XM_048407324.1
LOC100647772	XM_048405740.1,XM_012308820.3,XM_048405739.1,XM_012308822.3,XM_012308819.3,XM_012308821.3,XM_020863056.2,XM_003395653.4,XM_048405742.1
LOC105665806	XM_012309132.3
F3	NM_001280899.1
LOC100649665	XM_003399145.4,XM_048409822.1
LOC100650868	XM_020867958.2,XM_048404490.1
LOC100652225	XM_048404028.1,XM_048404035.1,XM_048404036.1,XM_048404038.1,XM_048404041.1,XM_048404027.1,XM_048404031.1,XM_048404032.1,XM_048404030.1,XM_048404029.1,XM_048404034.1,XM_048404042.1,XM_048404039.1,XM_048404037.1,XM_048404040.1,XM_020868619.2,XM_048404043.1,XM_012320872.3,XM_003394320.4,XM_048404033.1
LOC105666013	XM_012311231.3
LOC100652312	XM_012308870.3,XM_003395692.4
LOC100648479	XM_048409394.1,XM_048409395.1,XM_048409393.1
LOC125385041	XM_048405581.1
LOC100649941	XM_003399943.3
LOC100651015	XM_012315021.3,XM_020865738.2,XM_020865739.2,XM_048410804.1
LOC100650508	XM_003402668.3
LOC100645565	XM_012312379.2
LOC100644676	XM_003394809.4,XM_020862735.2
LOC100643331	XM_012311777.3,XM_012311778.3,XM_012311779.3,XM_003397557.4,XM_012311775.3,XM_003397556.4,XM_012311780.3,XM_012311781.3,XM_012311785.3,XM_012311782.3,XM_012311783.3
LOC105665754	XM_048405797.1
LOC100650471	XM_012310919.3,XM_048406089.1,XM_020863381.2,XM_048406092.1,XM_048406087.1,XM_020863390.2,XM_048406094.1
LOC100648183	XM_020866708.2
LOC100643969	XM_012320645.3
LOC100645805	XM_012315013.3,XM_003399752.4
LOC100651971	XM_048411687.1,XM_020866463.2,XM_020866464.2,XM_020866466.2,XM_020866465.2
LOC100647233	XM_020865882.2
LOC105666267	XM_012314069.3
LOC100643115	XM_003394962.4
LOC100649701	XM_003399067.4
LOC100642225	XM_012316261.3,XM_012316260.3
LOC100650744	XM_003401331.4
LOC100643256	XM_003399814.4
LOC100643387	XM_048404130.1,XM_048404131.1,XM_048404128.1,XM_048404129.1,XM_048404126.1,XM_048404127.1
LOC105667140	XM_020868476.2,XM_048404295.1
LOC100642312	XM_003392812.4
LOC100648680	XM_003397681.4,XM_012311801.3
LOC100645419	XM_012314761.3
LOC100643008	XM_048410442.1,XM_003399094.4,XM_048410441.1
LOC100645251	XM_012311585.3,XM_012311582.3,XM_012311584.3,XM_012311583.3,XM_048408510.1,XM_048408509.1,XM_048408511.1
LOC100642541	XM_003401586.4
LOC105666047	XM_012311762.2
LOC100648651	XM_048410814.1,XM_003399856.4,XM_048410813.1
LOC100650853	XM_003399076.4,XM_020865244.2,XM_020865243.2,XM_012313981.3
LOC100651962	XM_012314221.3,XM_048410484.1,XM_048410483.1,XM_048410485.1,XM_003399242.4
LOC100650687	XM_003396809.4,XM_012310608.3,XM_012310609.3,XM_048407638.1,XM_020864004.2
LOC100644319	XM_048406719.1,XM_048406713.1,XM_048406736.1,XM_048406724.1,XM_048406731.1,XM_048406739.1,XM_048406740.1,XM_048406721.1,XM_048406722.1,XM_048406752.1,XM_048406742.1
LOC100647195	XM_048410747.1,XM_003399685.4,XM_012314887.3
LOC100646123	XM_003399836.4
LOC105666614	XM_012317620.3
LOC100648833	XM_048409834.1,XM_048409832.1,XM_048409830.1,XM_012314073.3,XM_048409833.1,XM_048409831.1
LOC100644436	XM_048404238.1,XM_048404239.1,XM_048404240.1
LOC100647447	XM_012319928.3
LOC100647605	XM_003393484.4
LOC100646620	XM_012308259.3,XM_003395152.4
LOC100645336	XM_012313183.3,XM_020865538.2
LOC100645738	XM_003392920.4
LOC125384919	XM_048405091.1
LOC100643293	XM_012312839.3,XM_020864974.2,XM_048409194.1,XM_020864975.2,XM_048409195.1,XM_020864973.2
LOC125385916	XM_048409935.1
LOC100649016	XM_003394524.4
LOC100643200	XM_048407539.1,XM_048407537.1,XM_048407536.1,XM_048407538.1,XM_048407540.1
LOC100644961	XM_003395381.4
LOC100651666	XM_048409518.1,XM_048409519.1
LOC100644645	XM_012312171.3
LOC100645727	XM_003399273.4
LOC100644339	XM_012314484.3
LOC100647391	XM_012313799.3,XM_003398968.4
LOC100646869	XM_003398566.4
LOC100646509	XM_020864560.2,XM_048408818.1,XM_020864561.2,XM_048408817.1,XM_012311813.3
LOC100647879	XM_048414001.1,XM_048413991.1,XM_048413988.1,XM_048413993.1,XM_048413992.1,XM_048413994.1,XM_048413990.1,XM_048413989.1,XM_048413997.1,XM_048413998.1,XM_048413999.1,XM_048413995.1,XM_048413996.1,XM_048414000.1,XM_048414002.1
LOC100645439	XM_048405181.1
LOC100645307	XM_003403168.4,XM_048413421.1,XM_048413422.1
LOC100649983	XM_003402967.4
LOC125387227	XM_048414738.1,XM_048414737.1
LOC100643542	XM_048411857.1
LOC100650149	XM_012309053.3
LOC100646244	XM_048412910.1,XM_003401456.4,XM_003401457.4,XM_012317367.3
